,bill_num,date,bill_id,title,year,link,raw_text
            in the county, and upon the grave of each deceased service person buried in the county,
            who at the time of his or her death did not have a legal residence within this Commonwealth.
            When such deceased service person shall have been a veteran of any war or campaign
            for which the Government of the United States issued discharge buttons, the markers
            designated for their graves shall include a facsimile of said discharge button. When
            such markers are upright flag holders they shall consist of cast bronze or any other
            weather resistant material. When such deceased service person shall have been a veteran
            of the Korean Conflict, the markers designated for their graves shall include a circular
            emblem with the words ""Korea, U.S., 1950-1953"" in the border thereof, and shall incorporate
            the insignia of the Army, Navy, Marine Corps, Air Force, and Coast Guard, in the form
            approved by the State Veterans' Commission.  (g)  It shall be the duty of the county commissioners of each county, upon or at any time
            subsequent to the death of any deceased service person and the graves of all other
            deceased persons who served in the Army, Navy, Air Force, Marine Corps, Coast Guard,
            Merchant Marine during World War II or any organization officially connected therewith
            and whose separation from such service was honorable, whether by discharge or otherwise,
            who, at the time of his or her death, had his or her legal residence in the county,
            on application as hereinafter provided, to cause a headstone or bronze memorial tablet
            to be placed at the head of or on the grave of each such deceased service person.  (h)  Each headstone shall contain his or her name and the rank and organization to which
            he or she belonged or in which he or she served, in letters raised or cut in at least
            three-sixteenth of an inch deep. The headstone shall be of either marble or granite,
            and shall be placed or set in a concrete base at least three feet deep, or if a headstone
            has been provided for such grave by the United States Government, the county commissioners
            shall provide the concrete base therefor, or if lettering only on an existing memorial
            is desired by the family, the county commissioners shall provide such lettering.  (i)  In the event the body of any deceased service person either cannot or will not be
            returned to the United States of America, it shall be the duty of the county commissioners
            to cause a headstone to be placed in the family plot of such deceased service person.
            Said headstone shall have inscribed thereon, (1) the name, rank and organization of
            such deceased service person, (2) the name of the country, location or manner in which
            such person lost his or her life, and (3) the cemetery or location in which the body,
            if buried, was finally laid to rest. Application therefor shall in each case be made
            on forms prescribed by the Department of Military Affairs and may be made by any relative
            of the deceased service person, or by a friend if there is no objection by the nearest
            relative. Each application must be approved by an organization of veterans of any
            war in which the United States has been, is now or shall hereafter be engaged.  (j)  The expense in each case shall be borne by the county in which the deceased service
            person had his or her legal residence at the time of his or her death, whether or
            not he or she died in the county, and whether or not he or she was buried in the county.
            The expense shall not exceed the sum of one hundred dollars ($100) for each headstone
            or concrete base or lettering or bronze memorial tablet and the county commissioners
            of each county, acting under this section, shall cause to be drawn a voucher check
            on the treasury of the county for the payment of said expense in favor of the party
            or parties furnishing such headstone or concrete base or lettering or bronze memorial
            tablet.  (k)  In cases of dispute concerning the legal residence of a deceased service person, the
            county in which a deceased service person is buried shall perform the duties hereinbefore
            set forth. No such payment or payments shall be made, unless the application therefor
            shall be approved before the commencement of the project by the county commissioners.  (l)  Any person who shall wilfully, maliciously, or carelessly destroy, mutilate, remove
            or deface any grave marker, headstone or flag holder, placed or erected under the
            provisions of this section, shall be guilty of the grade of offense in relation to
            the dollar amount of the theft or damage done in accordance with 18 Pa.C.S. § 3903
            (relating to grading of theft offenses).  Section 1914.  Burial Plots.--The county commissioners of the several counties are hereby authorized
            to purchase plots of ground, in any cemetery or burial ground in their respective
            counties, for the interment of deceased service persons whose bodies are entitled
            to be buried under the provisions of this subdivision, and to cause to be drawn a
            voucher check upon their county treasury for the payment of the same. The purchase
            price of said plots of ground shall not be charged against or allotted as part of
            the cost of burial of such deceased service persons who may be buried in any of said
            plots under the provisions of this subdivision.  Section 1915.  Care of Graves and Markers.--The county commissioners of each county shall, at all
            times, see that the graves and tombstones of all deceased service persons who are
            buried in such county, receive proper and fitting care, and may employ all necessary
            assistants to carry out the provisions of this section. The expense of the care of
            such graves and tombstones shall be borne by the county where said graves are located,
            except where suitable care is otherwise provided. Money so appropriated may be expended
            directly by the county commissioners, or paid over to the person, firm, association
            or corporation owning or controlling any cemetery or burial place in the county where
            any such grave is situated. The sum so paid over in any year shall not exceed for
            each grave the charge for the annual care and maintenance of like graves in the same
            cemetery, or, if no such fixed charge is established in that cemetery, it shall not
            exceed the sum charged in other cemeteries in the same county for like service.  Section 1916.  Proof of Service, Et Cetera.--(a)  In each case, where application is made for a contribution toward the funeral expenses
            of a deceased service person, or the surviving spouse of a deceased service person,
            or for a headstone or concrete base or lettering or bronze memorial tablet, the county
            commissioners shall, before expending any money therefor, require proof of the following
            facts:  (1)  The service of the deceased service person which entitles him or his surviving spouse
            to the benefits of this subdivision. Such proof shall be by the production of an honorable
            discharge or other official record showing service during any war in which the United
            States is or was engaged, or by the records of the Department of Defense of the Federal
            Government, or by copies thereof filed in the Department of Military Affairs showing
            the existence of a campaign or state or condition of war, the participation of the
            United States therein, and the service of the deceased service person in a zone where
            such campaign or state or condition of war existed.  (2)  The death of the deceased service person.  (3)  In the case of the burial of the surviving spouse of a deceased service person, the
            death of such surviving spouse, and the fact that the spouse was married to the deceased
            service person at the time of his death, and that the spouse has not since remarried.
            The proof required by clauses one and two of this subsection shall also be required
            in such cases.  (4)  Except in cases where persons not having a legal residence within this Commonwealth
            are entitled to any of the benefits of this subdivision, the legal residence within
            the county of the deceased service person, or of the surviving spouse of a deceased
            service person, as the case may be.  (b)  Death shall in all cases be proved by death certificate where the same is procurable,
            otherwise by affidavit of one or more persons personally acquainted with the deceased,
            and the fact of his or her death, or by proof of the record of death kept by the attending
            physician, or by proof of the record of burial kept by the undertaker by whom he or
            she was buried, or by the church burial association or cemetery company maintaining
            the graveyard, burial ground or cemetery in which he or she was buried.  (c)  Where any proof required by this subdivision has been furnished to the county commissioners,
            no further proof of the same facts shall be required in order to obtain any other
            benefit under the provisions of this subdivision.  (c)  Memorial Observances  Section 1921.  Appropriations to Veterans' Organizations for Expenses of Memorial Day, Veterans'
            Day, Flag Day and Independence Day.--(a)  The board of commissioners may appropriate, annually, to each camp of the United Spanish
            War Veterans, and to each post of the American Legion, and to each post of the Veterans
            of Foreign Wars, and to each post of the Veterans of World War I of the U. S. A.,
            Inc., and to each post of the American War Veterans of World War II (AMVETS), and
            to each post of the Society of the Twenty-eighth Division, AEF, Incorporated, and
            to each post of the Italian American War Veterans of the United States, Incorporated,
            and to each detachment of the Marine Corps League, and to each Naval Association,
            and to each post of the Grand Army of the Republic, and to each post of the Disabled
            American Veterans of the World War, and to each organization of American Gold Star
            Mothers, and to each organization of ex-service persons incorporated under the act
            of April twenty-nine, one thousand eight hundred seventy-four (Pamphlet Laws 73),
            and the supplements thereto, in the county, any sum budgeted to aid in defraying the
            expenses of Memorial Day, Veterans' Day, Flag Day and Independence Day.  (b)  Where the Grand Army of the Republic has ceased to exist or to function, such appropriation
            may be made to the Sons of Union Veterans of the Civil War or, in the absence of such
            order, to a duly constituted organization which conducts the decorating of graves
            of Union Veterans of the Civil War.  (c)  Such payments shall be made to defray actual expenses only. Before any payment is
            made, the organization receiving the same shall submit verified accounts of their
            expenditures.  Section 1922.  Flags to Decorate Graves.--(a)  It shall be the duty of the county commissioners to provide flags on each Memorial
            Day with which to decorate the graves of all deceased service persons and the graves
            of all other deceased persons who served in the Army, Navy, Air Force, Marine Corps,
            Coast Guard, Merchant Marine during World War II or any organization officially connected
            therewith and whose separation from such service was honorable, whether by discharge
            or otherwise, buried within the county. The flags to be used for such purposes shall
            be of one standard size, colorfast and American made, and shall be purchased at the
            expense of the county from moneys in the county treasury.  (b)  Such flags shall be furnished to the various veterans' organizations in such numbers
            as they shall require for their respective communities.  (c)  The moneys expended by any county under the provisions of this section shall be in
            addition to moneys appropriated by counties for Memorial Day purposes.  (d)  The authorities in charge of any cemetery are authorized to remove such flags when
            the same become unsightly or weatherworn at any time not before the first working
            day after Independence Day of each year.  (e)  Any authority or person in charge of any cemetery who shall remove or cause the removal
            of the flags prior to the first working day after Independence Day shall be guilty
            of a summary offense and, upon conviction thereof, shall be sentenced to pay a fine
            in the amount of three hundred dollars ($300) and, upon failure to pay such fine,
            to undergo imprisonment not to exceed ninety days.  Section 1923.  Compilation of War Records; Director of Veterans' Affairs.--(a)  The county commissioners of each county are hereby authorized and directed, at the
            expense of the county, to compile a record of the burial places within such county
            of deceased service persons. Such record, so far as practicable, shall indicate the
            name of each such person, the service in which he or she was engaged, the number of
            the regiment or company or command, the rank and period of service, the name and location
            of the cemetery or other place in which his or her body is interred, the location
            of the grave in such cemetery or other place, and the character of headstone or other
            marker, if any, at such grave. Such record shall be known as the Veterans' Grave Registration
            Record of ............................. County, and shall be a public record, open
            to inspection during business hours.  (b)  The county commissioners of each county shall cause record blanks to be prepared,
            according to forms prescribed by the Department of Military Affairs, whereby the information
            required for such record may be transmitted to them.  (c)  Every person, firm, association, or corporation, including a municipal corporation,
            owning or controlling any cemetery or burial place within the Commonwealth, in which
            are interred the bodies of deceased service persons, shall file with the county commissioners
            of the county in which such cemetery is located a certificate, on the record blanks
            provided by said county commissioners, of the facts required for such record, as far
            as the same are within the knowledge of such person, firm, association, corporation,
            or the agents thereof.  (d)  The county commissioners shall cause record blanks to be distributed to such persons,
            firms, associations, and corporations as they deem advisable, with the request that
            such information be transmitted to them. Any such person, firm, association or corporation,
            except municipal corporations, upon receipt of such blanks or forms, who shall refuse
            or neglect to fill out and transmit to the county commissioners such blanks or forms
            within six months after receipt of same, upon conviction thereof in a summary proceeding,
            shall be sentenced to pay a fine of one hundred dollars ($100).  (e)  For the purpose of locating the burial places of persons who have served in the military
            or naval service or other branches of the combative forces of the United States during
            any war or armed conflict in which the United States was engaged, the Grand Army of
            the Republic, the United Spanish War Veterans, the Veterans of Foreign Wars of the
            United States, the American Legion, the Disabled American Veterans, the Veterans of
            World War I of the U. S. A., Inc., the American Veterans of World War II (AMVETS),
            the Marine Corps League, and the Italian American War Veterans of the United States,
            Incorporated, through their local camps, posts and branches in this Commonwealth,
            are authorized, without expense to the county, to collect the required data and prepare
            and file with the county commissioners certificates embodying the information provided
            for in this section.  (f)  For the purpose of carrying into effect the provisions of this section, the county
            commissioners shall appoint a director of veterans affairs, who shall receive such
            compensation as the salary board may fix.  (g)  It shall also be the duty of the director of veterans affairs to:  (1)  Assist the county commissioners in administering the provisions of this subdivision
            which relate to the burial of deceased service persons and their surviving spouses
            and to furnishing markers and placing headstones on their graves.  (2)  Assist war veterans and their families in securing their rights as such in matters
            relating to their person, property and care of family, under any of the laws of this
            Commonwealth and of the United States, and for such services the director of veterans
            affairs shall be entitled to his expenses incurred therein and additional compensation.
            Both expenses and compensation shall be subject to the approval of the salary board.  (3)  Assist the county commissioners in transmitting records of burial places of deceased
            service persons to the Department of Military Affairs of the Commonwealth, for the
            use of the Deputy Adjutant General in charge of Veteran Affairs, and otherwise assist
            the commissioners in cooperating with the said deputy.]  20180154u52s  Section 52.  Sections 1928, 1929, 1930, 1931, 1936, 1937, 1938, 1939, 1947(d), subdivision (g.1)
            heading of Article XIX, sections 1948 and 1951, subdivision (h.1) heading of Article
            XIX and sections 1953 and 1955 of the act are amended to read:  Section 1928.  County History.--The county commissioners [of any county], either independently or
            in connection with any other municipality [or municipalities] within their county
            or any society or organization, may appropriate money for the compilation of a county
            war history or any general history or historical account related to the history records
            and government of the county, and for the publication and distribution of the same.  Section 1929.  Payment to Historical Societies.--The board of commissioners may pay, out of the county
            funds not otherwise appropriated, a sum of money to a county historical society [or
            to county historical societies] , qualified under section 1930, to assist in paying the running expenses. Where a society is comprised of residents
            of more than one county, the commissioners of the respective counties may jointly
            pay the sum in such proportion as they shall agree.  No appropriation shall be renewed until vouchers have been filed with the commissioners
            showing that the appropriation for any prior year has been expended for the purpose
            herein designated.  Section 1930.  Qualification of Society.--[In order to entitle any historical society to the said
            appropriation, the following conditions shall have been first complied with. It shall
            have been organized at least two years, incorporated by the proper authority, and
            have an active membership of one hundred or more persons, each of whom shall have
            paid into the treasury of said society a membership fee of at least two dollars ($2)
            for the support of the same. It shall hold at least two public meetings yearly, whereat
            papers shall be read or discussions held on historic subjects. It shall have established
            a museum wherein shall be deposited curios and other objects of interest, and books,
            documents and papers relating to the history of the county or Commonwealth. It shall
            have adopted a constitution and code of by-laws and elected proper officers to conduct
            its business.] A historical society eligible to receive  county funds according to the provisions of section 1929 shall:  (1)  be a not-for-profit corporation, in good standing and registered according to the
            laws of this Commonwealth with the Pennsylvania Commission on Charitable Organizations;  (2)  have operated for two years prior to receiving an appropriation from a county; and  (3)  control and operate a museum or other facility related to the history of the county
            or this Commonwealth which is open to the public at least one hundred days per year.  Section 1931.  Restoration and Preservation of Historic Sites.--The board of commissioners [are] is hereby authorized to make appropriations out of county funds to any nonprofit corporation
            organized for the purpose of restoring and preserving historic sites which are within
            the county[: Provided, however, That such sites shall have been designated by the
            Pennsylvania Historical and Museum Commission as a monument worthy of restoration
            and preservation: And provided further, That local historical societies, associations
            or interested citizens shall have made substantial contributions toward such restoration
            and preservation]. For the purposes of this section,  an eligible historic site shall be listed or eligible to be  listed in the National Register of Historic Places or designated  as historic by resolution of the commissioners.  Section 1936.  Cooperative Extension Work in Agriculture [and Home Economics] , Natural Resources, 4-H Youth, Families, Nutrition and Community Development .--[The board of commissioners may make appropriations annually for agricultural and
            home economics extension work, in cooperation with the Pennsylvania State University
            in encouraging improved methods of farm management and home economics and giving practical
            instruction and demonstrations in agriculture, for the purpose of improving and developing
            the agricultural resources of the county. An educational program will be conducted
            to include the body of scientific knowledge in agriculture, family living, and resource
            development and to encourage application of the same.] The board of commissioners may make annual appropriations for Cooperative Extension
               work, in cooperation with The Pennsylvania State University, to support improved methods
               of agricultural production and management, economic development, family and youth
               programming and practical instruction and demonstrations, both in-person and online.
               The purpose of these activities is to help communities, businesses and people solve
               problems and improve their quality of life. Cooperative Extension shall provide counties
               access to The Pennsylvania State University's science-based information, expertise
               and education and shall continually work to expand access to its Statewide programs
               through technology channels. The money so appropriated shall be expended according to rules and regulations prescribed
            or approved by the board of commissioners to support Cooperative Extension's mission to provide educational opportunities to
               constituents, regardless of where the expertise is located . The board of commissioners may also, where practicable and desirable, provide offices
            in the county [court house] for headquarters for such cooperative work.  Section 1937.  Agricultural or Horticultural Societies.--The county commissioners are hereby authorized
            to make appropriations annually out of the current revenues of the county to any incorporated
            agricultural or horticultural society or association located within the county. [The
            total amount of any such appropriation in any one county shall not exceed fifteen
            hundred dollars ($1500) in any one year. Where more than one such society or association
            is located in the county, the amount appropriated may be distributed and divided among
            said societies and associations in such proportions and such amount as the board of
            commissioners, in its discretion, may determine.]  The county commissioners are hereby authorized to make additional appropriations annually
            out of the current revenues of the county to any incorporated agricultural or horticultural
            society or association regardless of where the same is located within the Commonwealth.
            [Such appropriations may be made in the amount of three hundred dollars ($300) or
            more, but the total amount of such additional appropriations shall not exceed fifteen
            hundred dollars ($1500) in any one year.]  Section 1938.  Suppression of Animal and Plant Disease.--The board of commissioners is hereby authorized
            to make appropriations from county funds for the purpose of controlling and suppressing
            dangerous [infectious disease of livestock and poultry] transmissible diseases of domestic animals and dangerous plant diseases and insect pests and diseases to honeybees, in cooperation
            with the Department of Agriculture of Pennsylvania.  For the purpose of carrying out the provisions of this section, the board of county
            commissioners may enter into agreements with the Pennsylvania Department of Agriculture
            concerning terms, rules, regulations and practices for conducting the work.  Section 1939.  County Fair Associations in Counties of the  Third through Eighth Classes .--The county commissioners in  counties of the third through eighth classes may appropriate, annually, out of current revenues, to any incorporated nonprofit
            agriculture association or any nonprofit county fair association located within the
            county, for the repair and maintenance of the real estate, buildings and structures
            within the county used, annually, by the association for county agriculture fairs
            and exhibitions, whether or not the real estate is owned by the county and leased
            to the association. [The total amount of any such appropriation shall not exceed five
            thousand dollars ($5000) in any one year, and where more than one such association
            is located in the county, the amount appropriated may be divided among them in such
            proportions and amounts as the county commissioners may determine.]  Section 1947.  Prevention and Control of Floods.--* * *  (d)  In exercising the powers herein conferred, the county commissioners may, in their
            discretion, subject to the limitation of the Constitution, issue interest bearing
            bonds of the county in accordance with the provisions of [the Municipal Borrowing
            Law] 53 Pa.C.S. Pt. VII Subpt. B (relating to  indebtedness and borrowing) .  (g.1)  Disaster Emergency Aid to Municipalities in Counties of  the Third through Eighth Class  Section 1948.  Emergency Appropriation to Municipal Corporations.--(a)  The board of county commissioners of any third through eighth class county may appropriate money [from the county's operating reserve fund, created and
            maintained in accordance with section 513,] for the purpose of assisting municipal
            corporations within the county with any cleanup, maintenance, repair and improvements
            undertaken as a result of damage incurred or a dangerous condition caused by either
            a disaster emergency within the county declared by the Governor or a local emergency
            declared by the governing body of a municipal corporation within the county.  (b)  As used in this section:  ""Disaster emergency"" shall have the meaning ascribed to the term in 35 Pa.C.S. § 7102
            (relating to definitions).  ""Local emergency"" shall have the meaning ascribed to the term in 35 Pa.C.S. § 7102
            (relating to definitions).  Section 1951.  Counties of Seventh and Eighth Classes; Appropriations to Borough Fire Departments
            and Volunteer Fire Companies.--The board of county commissioners of any county of
            the seventh or eighth class may [appropriate annually, except as hereinafter provided,
            a sum not in excess of six hundred dollars ($600),] make an appropriation annually to the fire department of any borough in the county or to any volunteer fire company
            located within a borough in said county which actually [give] gives fire protection to approximately all parts of the county[, or may appropriate up
            to one-half of such amount to each of two such departments or two such companies or
            one such department and one such company when each gives fire protection to approximately
            one-half of the entire county]. All moneys appropriated to any such fire department
            or fire company shall be used for the purchase, maintenance and repair of fire fighting
            equipment. This section shall not authorize the appropriation of any money to any
            fire department or fire company which receives contributions or appropriations from
            any township in the county.  (h.1)  Fire Marshal and Assistant Fire Marshals in Counties of  the Third through Eighth Class  Section 1953.  Appointment.--The county commissioners of any third through eighth class county may appoint a fire marshal and assistant fire marshals deemed necessary to
            perform such duties relating to the prevention and control of fire as the county commissioners
            shall deem to be in the best interests of the county. Any fire marshal or assistant
            fire marshals so appointed shall not be assigned duties which will conflict with fire
            marshals or municipal fire marshals or powers relating to the control of fires conferred
            by law upon the Pennsylvania State Police. Compensation for the fire marshal and assistant
            fire marshals shall be set by the county salary board.  Section 1955.  Drilling Gas Wells and Laying Gas Lines.--(a)  The board of commissioners [of counties, situated in regions wherein natural gas is
            known to be obtainable,] may contract for the drilling of gas wells upon any lands
            owned by the county for the purpose of furnishing gas for light and fuel to the county
            buildings and for other purposes. For that purpose, they may also contract for the
            laying of gas lines equipped with such modern appliances and machinery as may be necessary.  (b)  All such contracts, including contracts for the building of rigs or derricks and the
            purchase of machinery, shall be made by the county commissioners in the manner provided
            for in Article [XX] XVIII of this act.  20180154u53s  Section 53.  The act is amended by adding a section to read:  Section 1957.  County May Assist Municipalities.--Upon the request of any political subdivision or
            subdivisions within a county, the county may assist a political subdivision in any
            negotiations or contest with any public utility company and, for such purpose, may
            employ or place at the disposal of such political subdivision the legal, engineering,
            accounting or clerical service of the county. The county commissioners of the county
            may also enter their appearance as interveners or otherwise in any proceedings before
            the Pennsylvania Public Utility Commission or before any court in any proceeding involving
            any controversy between any political subdivision in the county and a public utility
            company.  20180154u54s  Section 54.  Subdivision (j) heading of Article XIX of the act is repealed:  [(j)  Law Libraries]  20180154u55s  Section 55.  Section 1971 of the act is amended to read:  Section 1971.  Rewards for Detection or Apprehension of Criminals.--The board of commissioners, when
            they deem the same expedient, may offer such reward, in addition to that authorized
            by law, as in their judgment the nature of the case requires, for information leading to the detection or apprehension of any person charged with or perpetrating any felony
            or misdemeanor, or aiding or abetting the same. Upon the conviction of such person,
            the county commissioners may pay such reward out of the county treasury, but in no
            case shall the owner of any stolen property be entitled to any of the reward for the
            detection or apprehension of the person guilty of the larceny. In cases of misdemeanor,
            the county commissioners must have the approval of the president judge of the court
            of common pleas of the county before offering or paying such reward.  20180154u56s  Section 56.  Section 1972 of the act is repealed:  [Section 1972.  Bounties for Destruction of Rattlesnakes, Copperhead Snakes and Porcupines.--The board
            of commissioners of any county of the sixth, seventh or eighth class may provide for
            the payment of rewards or bounties for the killing within the county of rattlesnakes
            and copperhead snakes, not more than one dollar ($1) for each, and for the killing
            of porcupines, not more than fifty cents (50¢) each. They may make appropriations
            for such purposes.]  20180154u57s  Section 57.  Section 1975 of the act is amended to read:  Section 1975.  [Garbage and Refuse Disposal in County Plants.--The county] Municipal Waste Processing and Disposal in County Facilities.--(a)  The commissioners of any county shall have the power to operate [garbage and refuse disposal
            plants or facilities, and incinerating furnaces,] or provide for the operation of municipal waste processing and disposal facilities,
               including municipal waste landfills, resource recovery facilities and recycling facilities, and to enter into agreements or contracts with any person, corporation or political
            subdivision for the disposal of [garbage and refuse in such facilities, erected and
            maintained by the county, as provided in Article XXIII of this act] municipal waste in the facilities constructed and maintained by the county , and to charge and receive fees for such service.  (b)  A county may acquire by gift, lease, purchase by current revenues, borrowing or incurring
            indebtedness or eminent domain real property within the county for the purpose of
            constructing any facilities under subsection (a) or other buildings necessary to operate
            the facilities. In every case where private property is taken by eminent domain, the
            county shall acquire the entire title, either in fee or otherwise, held by the owner
            or owners of the property or of any interest therein.  (c)  As used in this section, the terms ""municipal waste landfill,"" ""recycling facility""
            and ""resource recovery facility"" shall have the same meanings as given to those terms
            in the act of July 28, 1988 (P.L.556, No.101), known as the ""Municipal Waste Planning,
            Recycling and Waste Reduction Act.""  20180154u58s  Section 58.  Subdivision (m) of Article XIX of the act is repealed:  [(m)  County and County Aided Institutions  Section 1980.  Board of Visitors for Charitable Reform and Penal Institutions.--(a)  The court of common pleas in each county shall, annually, appoint three reputable
            citizens of the county, on or before the first Tuesday of January, to serve as a board
            of visitors for that year. Two of the members of said board shall be of the majority
            party in the county and one shall be of the minority party, all of which shall be
            determined from the registration lists of the county. Vacancies upon the board shall
            be filled by the said court in like manner. The members of the board shall serve without
            compensation, but shall be paid such sum or sums for actual and necessary expenses
            as may be approved by the board of commissioners of the county.  (b)  The board of visitors of each county shall visit at least three times a year all county
            hospitals, detention homes, children's homes, jails and like institutions of the county,
            or any agency of the county, or in counties of the third class of the institution
            district of the county, and all similar institutions and other charitable institutions
            to which the county appropriates money. Such visits shall be unannounced, and shall
            be made either by all of the members of the board or by a lesser number acting for
            the board. The board shall inspect the premises involved, and shall be entitled to
            full access thereto and to interview any of the inmates thereof, and shall inspect
            and ascertain all matters pertaining to the welfare and proper conduct of such institutions
            and, particularly, the treatment received by the inmates. The board shall make an
            annual report to the court of common pleas, upon a date fixed by the court, regarding
            all such things and such other matters as may be referred to them by the court regarding
            such institutions, and the board may also report to the said court, from time to time,
            as the board shall see fit. A copy of such reports shall be submitted by the board
            to the proper authorities for such institutions.]  20180154u59s  Section 59.  Subdivision (n) heading of Article XIX and section 1985 of the act are amended to
            read:  (n)  Appropriations to Industrial Development  Agencies [and Tourist Promotion Agencies]  Section 1985.  Appropriations to Industrial Development Agencies by Counties.--The board of commissioners
            of any county may appropriate, annually, such amounts as may be deemed necessary to
            any [""industrial development agency,"" as defined in the act of May 31, 1956 (P.L.1911),
            known as the ""Industrial Development Assistance Law,""] ""industrial development  organization"" as defined in section 2301 of the act of June 29,  1996 (P.L.434, No.67), known as the ""Job Enhancement Act,"" to assist such agencies in the financing of their operational costs for the purposes
            of making studies, surveys and investigations, [the compilation of] compiling data and statistics and in the carrying out of planning and promotional programs.  20180154u60s  Section 60.  Section 1986 of the act is repealed:  [Section 1986.  Appropriations to Tourist Promotion Agencies.--The board of commissioners may appropriate,
            annually, such amount of money but not in excess of thirty-five cents (35¢) for each
            resident of the county, as determined by the last census, which may be deemed necessary
            to any ""tourist promotion agency"" as defined in the act of April 28, 1961 (P.L.111),
            known as the ""Tourist Promotion Law,"" to assist such agencies in carrying out tourist
            promotional activities.]  20180154u61s  Section 61.  Section 1990 of the act is amended to read:  Section 1990.  Appropriations for Handling, Storage and Distribution of Surplus Foods.--The board
            of commissioners [of any county to which this act applies] may appropriate from county
            funds, or in counties of the second class A and third class from county institution district funds, moneys for the handling, storage
            and distribution of surplus foods obtained either through a local, State or Federal
            agency.  [All appropriations of moneys heretofore made by the board of commissioners of any
            county out of county funds, or county institution district funds, for the handling,
            storage and distribution of surplus foods obtained either through a local, State or
            Federal agency are hereby validated.]  20180154u62s  Section 62.  Section 1991 of the act is repealed:  [Section 1991.  Food Stamp Program.--The board of commissioners of any county to which this act applies
            may by resolution adopt the food stamp program. Upon adoption of the program the county
            shall appropriate money and shall pay, quarterly from county funds, the amounts certified
            to the county as being the obligations to the Department of Public Welfare for thirty
            percent of the amount expended by the department for administration of the food stamp
            program for the county during the fiscal year 1965-1966, for forty percent of the
            amount expended during the fiscal year 1966-1967 and for fifty percent of the amount
            expended during the fiscal year 1967-1968 and thereafter.]  20180154u63s  Section 63.  Subdivision (p) heading of Article XIX and section 1995 of the act are amended to
            read:  (p)  Historical Property and Museums  Section 1995.  Acquisition, Repair and Maintenance of Historical Property.--The board of commissioners
            may acquire by purchase or by gift and repair, supervise, operate and maintain ancient
            landmarks and other property of historical or antiquarian interest, which is [either
            listed in the catalogue of historical sites and buildings in Pennsylvania issued by
            the Joint State Government Commission, or approved for acquisition by the Pennsylvania
            Historical and Museum Commission as having historical significance.] listed or eligible to be listed in the  National Register of Historic Places or designated as historic  by resolution of the commissioners.  20180154u64s  Section 64.  The act is amended by adding a section to read:  Section 1995.1.  Contributions to Museums of Fine Art or Natural History.--The board of commissioners
            may appropriate from county funds money for the purpose of contributing toward the
            cost of operating, maintaining or carrying out or furthering the purposes of institutes
            or museums of fine art or natural history, or both, located within the county on public
            property, established by private grant or bequest, open to the public and not used
            for private or corporate profit.  20180154u65s  Section 65.  Article XIX of the act is amended by adding a subdivision to read:  (p.1)  Legal Aid Services  Section 1996.  Appropriations for Legal Aid Services.--The board of commissioners may appropriate
            money for payment to nonprofit legal aid associations or societies or county bar associations,
            that provide legal aid services for indigent persons in civil matters.  20180154u66s  Section 66.  Subdivision (q) heading of Article XIX and section 1997 of the act are amended to
            read:  (q)  Transportation and Traffic Control Devices  Section 1997.  Improvement of Operation and Facilities.--The board of commissioners may enter into
            contracts and long range cooperative programs with Federal, State and local governmental
            agencies [or] , public utilities or authorities for the improvement of transportation operations and facilities within and across
            county lines. The board of commissioners may independently or in cooperation with
            any other county or municipality appropriate moneys annually in furtherance of such
            transportation improvements and, in connection therewith, may also accept on behalf
