,bill_num,date,bill_id,title,year,link,raw_text
                  p l  896,
                  no  147  cl  42    20180147ua  session of 2018  no  2018 147    sb 916    an act    amending titles 42 (judiciary and judicial procedure) and 44 (law and justice) of
            the pennsylvania consolidated statutes, in post trial matters, further providing for
            postconviction dna testing  in dna data and testing, further providing for policy,
            for definitions, for powers and duties of state police, for state dna data base, for
            state dna data bank, for state police recommendation of additional offenses, for procedural
            compatibility with fbi and for dna sample required upon conviction, delinquency adjudication
            and certain ard cases, providing for collection from persons accepted from other jurisdictions
            and further providing for procedures for withdrawal, collection and transmission of
            dna samples, for procedures for conduct, disposition and use of dna analysis, for
            dna data base exchange and for expungement     the general assembly finds and declares as follows   (1)  postconviction dna testing has exonerated wrongfully convicted individuals and identified
            real perpetrators of crimes   (2)  to the extent possible, dna testing of evidence before trial is encouraged to help
            prevent wrongful convictions and to lead to earlier detection and conviction of actual
            perpetrators     the general assembly of the commonwealth of pennsylvania hereby enacts as follows     20180147u1s  section 1   section 9543 1 of title 42 of the pennsylvania consolidated statutes is amended to
            read     9543 1   postconviction dna testing   (a)  motion     (1)  an individual convicted of a criminal offense in a court of this commonwealth  and
            serving a term of imprisonment or awaiting execution because of a sentence of death 
            may apply by making a written motion to the sentencing court at any time for the performance of forensic dna testing on specific evidence that is related
            to the investigation or prosecution that resulted in the judgment of conviction   (2)  the evidence may have been discovered either prior to or after the applicant's conviction 
            the evidence shall be available for testing as of the date of the motion  if the evidence
            was discovered prior to the applicant's conviction, the evidence shall not have been
            subject to the dna testing requested because the technology for testing was not in
            existence at the time of the trial or the applicant's counsel did not seek testing
            at the time of the trial in a case where a verdict was rendered on or before january
            1, 1995, or the  evidence was subject to the testing, but newer technology  could provide substantially more accurate and substantially  probative results, or the applicant's counsel sought funds from the court to pay for the testing because
            his client was indigent and the court refused the request despite the client's indigency   (3)  a request for dna testing under this section shall be by written petition and shall
            be filed with the clerk of courts of the judicial district where the sentence is imposed   (4)  dna testing may be sought at any time if the motion is made in a timely manner and
            for the purpose of demonstrating the applicant's actual innocence and not to delay
            the execution of sentence or administration of justice   (5)  notwithstanding any other provision of law, a plea of guilty to a crime of violence,
            as defined in section 9714(g) (relating to sentences for second and subsequent offenses),
            or a confession given by an applicant concerning the offense for which the applicant
            was convicted, shall not prohibit the applicant from asserting actual innocence under
            subsection (c)(2) or the court from making a determination and ordering dna testing
            under subsection (d)(2)   (6)  the motion shall explain how, after review of the record of the applicant's trial,
            there is a reasonable possibility if the applicant is under state supervision, or
            there is a reasonable probability if the applicant is not under state supervision,
            or after review of the record of the applicant's guilty plea there is a reasonable
            probability, that the testing would produce exculpatory evidence that would establish   (i)  the applicant's actual innocence of the offense for which the applicant was convicted   (ii)  in a capital case, the applicant's actual innocence of the charged or uncharged conduct
            constituting an aggravating circumstance under section 9711(d) (relating to sentencing
            procedure for murder of the first degree) if the applicant's exoneration of the conduct
            would result in vacating a sentence of death  or  (iii)  in a capital case, a mitigating circumstance under section 9711(e)(7) under the circumstances
            set forth in section 9711(c)(1)(iv)   (b)  notice to the commonwealth     (1)  upon receipt of a motion under subsection (a), the court shall notify the commonwealth
            and shall afford the commonwealth an opportunity to respond to the motion   (2)  upon receipt of a motion under subsection (a) or notice of the motion, as applicable,
            the commonwealth and the court shall take the steps reasonably necessary to ensure
            that any remaining biological material in the possession of the commonwealth or the
            court is preserved pending the completion of the proceedings under this section   (c)  requirements   in any motion under subsection (a), under penalty of perjury, the applicant
            shall   (1)  (i)  specify the evidence to be tested   (ii)  state that the applicant consents to provide samples of bodily fluid for use in the
            dna testing  and  (iii)  acknowledge that the applicant understands that, if the motion is granted, any data
            obtained from any dna samples or test results may be entered into law enforcement
            databases, may be used in the investigation of other crimes and may be used as evidence
            against the applicant in other cases   (2)  (i) in a sworn statement subject to the penalties  under 18 pa c s     4902 (relating to perjury) and 4903  (relating to false swearing), assert the applicant's actual innocence of the offense for which the applicant was
            convicted and that the applicant seeks dna testing  for the purpose of demonstrating the applicant's actual  innocence   and  (ii)  in a capital case   (a)  assert the applicant's actual innocence of the charged or uncharged conduct constituting
            an aggravating circumstance under section 9711(d)  (relating to sentencing procedure
            for murder of the first degree)  if the applicant's exoneration of the conduct would
            result in vacating a sentence of death  or  (b)  assert that the outcome of the dna testing would establish a mitigating circumstance
            under section 9711(e)(7) if that mitigating circumstance was presented to the sentencing
            judge or jury and facts as to that issue were in dispute at the sentencing hearing   (3)  present a prima facie case demonstrating that the   (i)  identity of or the participation in the crime by the perpetrator was at issue in the
            proceedings that resulted in the applicant's conviction and sentencing  and  (ii)  dna testing of the specific evidence, assuming exculpatory results, would establish   (a)  the applicant's actual innocence of the offense for which the applicant was convicted   (b)  in a capital case, the applicant's actual innocence of the charged or uncharged conduct
            constituting an aggravating circumstance under section 9711(d) if the applicant's
            exoneration of the conduct would result in vacating a sentence of death  or  (c)  in a capital case, a mitigating circumstance under section 9711(e)(7) under the circumstances
            set forth in  subsection (c)(1)(iv)  section 9711(c)(1) (iv)    (d)  order     (1)  except as provided in paragraph (2), the court shall order the testing requested in
            a motion under subsection (a) under reasonable conditions designed to preserve the
            integrity of the evidence and the testing process upon a determination, after review
            of the record of the applicant's trial, that the   (i)  requirements of subsection (c) have been met   (ii)  evidence to be tested has been subject to a chain of custody sufficient to establish
            that it has not been altered in any material respect  and  (iii)  motion is made in a timely manner and for the purpose of demonstrating the applicant's
            actual innocence and not to delay the execution of sentence or administration of justice   (2)  the court shall not order the testing requested in a motion under subsection (a) if,
            after review of the record of the applicant's trial, the court determines that there
            is no reasonable possibility for an applicant under state  supervision, or there is no reasonable probability for an  applicant not under state supervision , or after review of the  record of the applicant's guilty plea, the court determines  that there is no reasonable probability, that the testing would produce exculpatory evidence that   (i)  would establish the applicant's actual innocence of the offense for which the applicant
            was convicted   (ii)  in a capital case, would establish the applicant's actual innocence of the charged
            or uncharged conduct constituting an aggravating circumstance under section 9711(d)
            if the applicant's exoneration of the conduct would result in vacating a sentence
            of death  or  (iii)  in a capital case, would establish a mitigating circumstance under section 9711(e)(7)
            under the circumstances set forth in  subsection (c)(1)(iv)  section 9711(c)(1)(iv)    (3)  any dna testing order under this section shall constitute a final order  an applicant
            or the commonwealth may appeal a decision denying or granting a dna testing order
            in accordance with the pennsylvania rules of appellate procedure   (4)  any decision granting or denying a dna testing order shall include an explanation
            by the court of how the testing requested in a motion under subsection (a) has met
            or fails to have met the requirements under paragraphs (1), (2) and (3)   (5)  upon determining the petitioner has met the applicable burden established in paragraph
            (1) or (2), the court may require the commonwealth to prepare an inventory of evidence
            related to the case and serve a copy of the inventory to the prosecution, the applicant,
            the applicant's attorney, if applicable, and the court  the inventory may include,
            but not be limited to, a list of evidence collected and forensic testing previously
            done relating to the evidence and the names of agencies that conducted the forensic
            testing   (e)  testing procedures     (1)  any dna testing ordered under this section shall be conducted by   (i)  a laboratory mutually selected by the commonwealth and the applicant   (ii) a laboratory selected by the court that ordered  the testing if the commonwealth and the applicant are unable to agree on a laboratory , a laboratory
            selected by the court that ordered the testing   or  (iii)  if the applicant is indigent, the testing shall be conducted by the pennsylvania state
            police or, at the pennsylvania state police's sole discretion, by a laboratory designated
            by the pennsylvania state police   (2)  the costs of any testing ordered under this section shall be paid   (i)  by the applicant  or  (ii)  in the case of an applicant who is indigent, by the commonwealth of pennsylvania   (3)   testing conducted by the pennsylvania state police shall be carried out in accordance
            with the protocols and procedures established by the pennsylvania state police   to  the extent possible and not inconsistent with best laboratory  practices, the testing shall be conducted in a manner that  ensures that some portion of the sample is preserved for  replication of testing  if the laboratory determines it may  be necessary to consume the entirety of any sample during  testing, the laboratory shall inform the prosecution, the  applicant and the applicant's attorney, if applicable, of its  recommendation and obtain the prosecution and the applicant's  consent before proceeding  if the prosecution and the  applicant do not consent, the court may issue any appropriate  order before testing proceeds   (4)  if testing is performed by a private laboratory and a dna database search is anticipated,
            the applicant shall ensure that the chosen laboratory is accredited by an accreditation
            body that is a signatory to the international laboratory accreditation cooperation
            mutual recognition agreement that is designated by the federal bureau of investigation
            in accordance with 34 u s c    12591 (relating to quality assurance and proficiency
            testing standards), that requires conformance to forensic science requirements and
            that the accreditation include dna testing, and is compliant with federal bureau of
            investigation quality assurance standards   (5)  when testing is performed by a private laboratory, the public laboratory shall take
            all reasonable measures before the testing is conducted to ensure that the results
            of the testing may be entered into codis so that a comparison to known offender or
            crime scene profiles may be made if the laboratory and test results otherwise satisfy
            the criteria for database entry   (6)  testing conducted by the pennsylvania state police shall be carried out in accordance
            with the protocols and procedures established by the pennsylvania state police   (7)  to the extent possible, if communication with the parties regarding the testing process
            and test results is necessary, the testing laboratory shall communicate with counsel
            for petitioner and the commonwealth simultaneously   (8)  no direct communication involving the testing laboratory without the inclusion of
            a representative of each party shall occur   (f)  posttesting procedures     (1)  after the dna testing conducted under this section has been completed, the applicant
            may, pursuant to section 9545(b)(2) (relating to jurisdiction and proceedings), during
            the  60 day  one year period beginning on the date on which the applicant is notified of the test results,
            petition to the court for postconviction relief pursuant to section 9543(a)(2)(vi)
            (relating to eligibility for relief)   (2)  upon receipt of a petition filed under paragraph (1), the court shall consider the
            petition along with any answer filed by the commonwealth and shall conduct a hearing
            thereon   (3)  in any hearing on a petition for postconviction relief filed under paragraph (1),
            the court shall determine whether the exculpatory evidence resulting from the dna
            testing conducted under this section would have changed the outcome of the trial as
            required by section 9543(a)(2)(vi)   (4)  if testing complies with federal bureau of investigation requirements and the data
            meets ndis criteria, profiles obtained from the testing shall be searched or uploaded
            to codis   (5)  when testing is conducted by a private laboratory, a court may order a public laboratory
            with access to codis to take the necessary measures to ensure the dna profile obtained
            from probative biological material from crime scene evidence can be uploaded to codis
            by the public laboratory  necessary measures may include requiring the public laboratory
            to conduct a review of the private laboratory's facilities or records to ensure that
            the private laboratory complies with federal bureau of investigation requirements
            regarding codis  if the private laboratory meets federal bureau of investigation and
            codis requirements, the court may order the public laboratory to upload the dna profile
            to determine whether the profile matches a profile of a known individual or a profile
            from an unsolved crime  the dna profile submitted to the databases must comply with
            the federal bureau of investigation requirements for the uploading of dna profiles
            to codis, and the commonwealth shall take all reasonable measures to ensure that the
            testing complies with the requirements   (6)  if dna testing conclusively identifies the dna profile of the applicant on probative
            and inculpatory evidence, the court shall dismiss the petition and may make any further
            orders that are appropriate  an order under this paragraph may   (i)  direct that the pennsylvania board of probation and parole be notified of the test
            results  or  (ii)  mandate that the applicant's dna profile be added to the commonwealth's convicted
            offender database   (g)  effect of motion   the filing of a motion for forensic dna testing pursuant to subsection
            (a) shall have the following effect   (1)  the filing of the motion shall constitute the applicant's consent to provide samples
            of bodily fluid for use in the dna testing   (2)  the data from any dna samples or test results obtained as a result of the motion may
            be entered into law enforcement databases, may be used in the investigation of other
            crimes and may be used as evidence against the applicant in other cases   (h)  definitions   as used in this section, the following words and phrases shall have
            the meanings given to them in this subsection   ""applicant ""  the individual who files a motion under subsection (a)   ""codis ""  the combined dna index system administered by the  federal bureau of investigation that allows for the storage and exchange of dna records
            submitted by federal, state and local forensic dna laboratories   ""dna ""  deoxyribonucleic acid   ""ndis ""  the national dna index system which is the national dna database system of dna records
            and meets federal quality assurance and privacy standards   ""public laboratory ""  the pennsylvania state police forensic dna division, the philadelphia
            police department forensic science bureau, the allegheny county medical examiner's
            office or any other laboratory maintained by the commonwealth with access to codis   20180147u2s  section 2   sections 2302, 2303, 2311(2), 2312, 2313, 2314, 2315 and 2316 of title 44 are amended
            to read     2302   policy   the general assembly finds and declares that   (1)   dna data banks are  forensic dna testing is an important tool in criminal investigations, in  the exclusion of  excluding innocent individuals who are the subject of criminal investigations or prosecutions and in
             deterring and detecting recidivist acts  detecting and deterring repeated crimes by the same individual    (2)  several states have enacted laws requiring persons convicted of certain crimes, especially
            sex offenses, to provide genetic samples for dna profiling   (3)  moreover, it is the policy of the commonwealth to assist federal, state and local
            criminal justice and law enforcement agencies in the identification and detection
            of individuals in criminal investigations   (4)  it is  therefore  in the best interest of the commonwealth to establish a dna data
            base and a dna data bank containing dna samples submitted by individuals convicted
            of, adjudicated delinquent for or accepted into ard for felony sex offenses and other
            specified offenses   (5)  it is in the best interest of the commonwealth to authorize the state police to use
            dna analysis and to identify these individuals to a criminal justice agency in certain
            cases     2303   definitions   the following words and phrases when used in this chapter shall have the meanings
            given to them in this section unless the context clearly indicates otherwise   ""accredited forensic dna laboratory ""  a forensic dna laboratory that has received accreditation by an accrediting body nationally
            recognized within the forensic science community in accordance with the fbi quality
            assurance standards to perform forensic dna testing and is in compliance with fbi
            quality assurance standards   ""ard ""  accelerated rehabilitative disposition   ""codis ""  the  term is derived from  combined dna index system , the federal bureau of investigation's
            national dna identification index system that allows the storage and exchange of dna
            records submitted by state and local forensic dna laboratories   established and maintained by the federal bureau of investigation   ""commissioner ""  the commissioner of the pennsylvania state police   ""crime scene dna profile ""  a dna profile derived from a dna sample recovered from a victim, crime scene or item
            linked to a crime, which may have originated from a perpetrator   ""criminal justice agency ""  a criminal justice agency as defined in 18 pa c s    9102 (relating to definitions)   ""dna ""  deoxyribonucleic acid   dna is located in the cells and provides an individual's personal
            genetic blueprint  dna encodes genetic information that is the basis of human heredity
            and forensic identification  located in the chromosomes or mitochondria of a living organism's cells    ""dna record "" a forensic dna profile and identification information stored in the state dna data base or the combined dna
            index system for the purpose of  generating investigative leads  identification or supporting statistical interpretation of dna test results   the term includes
            nuclear and mitochondrial typing  the dna record is the result obtained from the dna
            typing tests  the dna record is comprised of the characteristics of a dna sample which
            are of value in establishing the identity of individuals  the results of all dna identification
            tests on an individual's dna sample are also collectively referred to as the dna profile
            of an individual    ""dna sample ""   a blood or tissue sample provided by any person with respect to offenses covered
            by this chapter or submitted to the pennsylvania state police laboratory pursuant
            to the former act of may 28, 1995 (1st sp sess , p l 1009, no 14), known as the dna
            detection of sexual and violent offenders act, to the former 42 pa c s  ch  47 (relating
            to dna data and testing) or to this chapter for analysis or storage, or both   a sample of biological material suitable for forensic dna testing   ""fbi ""  the federal bureau of investigation   ""felony sex offense ""  a felony offense or an attempt, conspiracy or solicitation to commit a felony offense
            under any of the following   18 pa c s  ch  31 (relating to sexual offenses)   18 pa c s    4302 (relating to incest)   18 pa c s     5902(c)(1)(iii) and (iv)  5902(c)(1)(iv) (relating to prostitution and related offenses)   18 pa c s    5903(a) (relating to obscene and other sexual materials and performances)
            where the offense constitutes a felony    18 pa c s    6312 (relating to sexual abuse of children)   18 pa c s    6318 (relating to unlawful contact with minor) where the most serious
            underlying offense for which the defendant contacted the minor is graded as a felony   18 pa c s    6320 (relating to sexual exploitation of children)    any offense graded as a felony requiring registration under 42 pa c s  ch  97 subch 
            h (relating to registration of sexual offenders)   ""forensic dna laboratory ""  a laboratory that performs forensic dna testing for the purposes of identification   ""forensic dna profile ""  the data set derived from forensic dna testing   ""forensic dna testing ""  a test that applies techniques from molecular biology to analyze human deoxyribonucleic
            acid (dna) to identify data which meets the requirements for inclusion in codis and
            the national dna identification index system administered by the fbi   ""former dna act ""  the former act of may 28, 1995 (1st sp sess , p l 1009, no 14), known as the dna detection
            of sexual and violent offenders act   ""fund ""  the dna detection fund reestablished in section 2335 (relating to dna detection fund)   ""human behavioral genetic research ""  the study of the possible genetic underpinnings of behaviors, including, but not limited
            to, aggression, substance abuse, social attitudes, mental abilities, sexual activity
            and eating habits   ""law enforcement identification purposes ""  assisting in the determination of the identity of an individual whose dna is contained
            in a biological sample   ""mitochondrial dna analysis ""  a method that applies techniques from molecular biology to analyze dna found in the
            mitochondria of cells for the purpose of identification   ""other specified offense ""  any of the following   (1)  a felony offense , other than a felony sex offense    (2)   an offense under 18 pa c s    2910 (relating to luring a child into a motor vehicle
            or structure) or 3126 (relating to indecent assault) or an attempt to commit such
            an offense   (reserved)   (3)   an offense subject to 42 pa c s  ch  97 subch  h (relating to registration of sexual
            offenders)  (reserved)    (4)  an offense under 18 pa c s  (relating to crimes and offenses) or 75 pa c s  (relating
            to vehicles) that is graded as a misdemeanor of the first degree   (5)  a misdemeanor offense requiring registration under 42 pa c s  ch  97 subch  h (relating
            to registration of sexual offenders)   (6)  an offense graded as a misdemeanor of the second degree under any of the following   18 pa c s    2701 (relating to simple assault)   18 pa c s    2903 (relating to false imprisonment)   18 pa c s    3127 (relating to indecent exposure)   18 pa c s  ch  39 (relating to theft and related offenses)   18 pa c s    4105 (relating to bad checks)   18 pa c s    4106 (relating to access device fraud)   18 pa c s    4952 (relating to intimidation of witnesses or victims)   18 pa c s    4953 (relating to retaliation against witness, victim or party)   18 pa c s    4958 (relating to intimidation, retaliation or obstruction in child abuse
            cases)   18 pa c s    5121 (relating to escape)   18 pa c s    5126 (relating to flight to avoid apprehension, trial or punishment)   18 pa c s    5131 (relating to recruiting criminal gang members)   18 pa c s    5510 (relating to abuse of corpse)   18 pa c s  ch  55 subch  b (relating to cruelty to animals)   18 pa c s    5902 (relating to prostitution and related offenses)   ""state police ""  the pennsylvania state police   ""y chromosome analysis ""  a method that applies techniques from molecular biology to examine dna found on the
            y chromosome     2311   powers and duties of state police   in addition to any other powers and duties conferred by this chapter, the state police
            shall          (2)  promulgate  rules and regulations  , as necessary,  rules, regulations and guidelines to carry out the provisions of this chapter            2312   state dna data base    the state dna data base is reestablished  it shall be administered by the state police
            and provide dna records to the fbi for storage and maintenance by codis   a statewide dna data base is reestablished within the state police to store forensic
               dna profiles and records developed by or submitted to the state police under the former
               dna act, the former provisions of 42 pa c s  ch  47 (relating to dna data and testing)
               or this chapter, and to contribute forensic dna profiles and records to codis and
               the national dna identification index system  the state dna data base shall have the capability provided by computer software and
            procedures administered by the state police to store and maintain  dna records  forensic dna profiles and records related to   (1)  forensic casework   (2)  convicted or delinquency adjudicated offenders required to provide a dna sample under this chapter  and  (3)  anonymous dna records used for statistical research  or  on the frequency of dna genotypes, quality control or the development of new dna identification methods      2313   state dna data bank   the state dna data bank is reestablished  it shall serve as the repository of dna
            samples collected under this chapter or under prior law      2314   state police recommendation of additional offenses and annual report    (a)  recommendation    the state police may recommend to the general assembly that it enact legislation for
            the inclusion of additional offenses for which dna samples shall be taken and otherwise
            subjected to the provisions of this chapter  in determining whether to recommend additional
            offenses, the state police shall consider those offenses for which dna testing will
            have a substantial impact on the detection and identification of sex offenders and
             violent  other offenders   (b)  annual report   no later than august 1 of each year, the commissioner shall submit
            to the governor's office, the chairperson and minority chairperson of the judiciary
            committee of the senate and the chairperson and minority chairperson of the judiciary
            committee of the house of representatives a written report containing information
            regarding the collection and testing of dna samples under the provisions of this chapter 
            the report must include, but need not be limited to, the following information pertaining
            to the previous fiscal year   (1)  the age, race and sex of those convicted from whom dna samples were submitted upon
            conviction   (2)  the fiscal impact on the state police of collecting and testing dna samples from persons
            convicted of or adjudicated delinquent for offenses   (3)  the average length of time between the receipt of dna samples from those convicted
            of offenses and the completion of forensic dna testing of each of those categories
            of dna samples   (4)  recommendations, if any, under this section for the inclusion of additional offenses
            for which dna samples must be collected or recommendations for the removal of specific
            offenses from the categories requiring the collection of dna samples from arrestees
            or persons convicted of crimes     2315   procedural compatibility with fbi   the dna identification system  as  established by the state police shall  be compatible  comply with  the procedures specified by  the fbi quality assurance standards for forensic dna testing laboratories and dna data basing
               laboratories and codis policies and procedures , including use of comparable test procedures, laboratory equipment, supplies and
            computer software     2316   dna sample required upon conviction, delinquency adjudication and certain ard cases   (a)  general rule   a person who is convicted or adjudicated delinquent for a felony sex
            offense or other specified offense or who is or remains incarcerated for a felony
            sex offense or other specified offense on or after the effective date of this chapter
            shall have a dna sample  drawn  collected as follows   (1)  a person who is sentenced or receives a delinquency disposition to a term of confinement
            for an offense covered by this subsection shall have a dna sample  drawn  collected upon intake to a prison, jail or juvenile detention facility or any other detention
            facility or institution  if the person is already confined at the time of sentencing
            or adjudication, the person shall have a dna sample  drawn  collected immediately after the sentencing or adjudication  if a dna sample is not timely  drawn  collected in accordance with this section, the dna sample may be  drawn  collected any time thereafter by the prison, jail, juvenile detention facility, detention facility
            or institution   (2)  a person who is convicted or adjudicated delinquent for an offense covered by this
            subsection shall have a dna sample  drawn  collected as a condition for any sentence or adjudication which disposition will not involve
            an intake into a prison, jail, juvenile detention facility or any other detention
            facility or institution   (3)  under no circumstances shall a person who is convicted or adjudicated delinquent for
            an offense covered by this subsection be released in any manner after such disposition
            unless and until a dna sample  has been withdrawn  and fingerprints have been collected    (b)  condition of release, probation or parole     (1)  a person who has been convicted or adjudicated delinquent for a felony sex offense
            or other specified offense and who serves a term of confinement in connection therewith
            after june 18, 2002, shall not be released in any manner unless and until a dna sample
            has been  withdrawn  collected    (2)  this chapter shall apply to incarcerated persons convicted or adjudicated delinquent
            for a felony sex offense or other specified offense prior to june 19, 2002   (3)   this  the following shall apply   (i)  except as provided under subparagraph (ii), this chapter shall apply to incarcerated persons and persons on probation or parole who
            were convicted or adjudicated delinquent for a felony sex offense or other specified offenses prior to the effective date of this paragraph   (ii)  subparagraph (i) shall not apply to persons convicted or adjudicated delinquent of
            an offense enumerated under paragraph (4) or (6) of the definition of ""other specified
            offense"" in section 2303 (relating to definitions)   (c)  certain ard cases   acceptance into ard as a result of a criminal charge for a felony
            sex offense or other specified offense , other than an offense enumerated under paragraph (4) or (6) of the definition of
               ""other specified offense"" in section 2303 filed after june 18, 2002, may be conditioned upon the  giving  collection of a dna sample   (d)  supervision of dna samples   all dna samples  taken  collected pursuant to this section shall be  taken  collected in accordance with rules, regulations and guidelines promulgated by the state police in consultation with the department of corrections   (d 1)  mandatory submission   the requirements of this chapter are mandatory and apply regardless
            of whether a court advises a person that a dna sample must be provided to the state
            dna data base and the state dna data bank as a result of a conviction or adjudication
            of delinquency  a person who has been sentenced to death or life imprisonment without
            the possibility of parole or to any term of incarceration is not exempt from the requirements
            of this chapter  any person subject to this chapter who has not provided a dna sample
            for any reason, including because of an oversight or error, shall provide a dna sample
            for inclusion in the state dna data base and the state dna data bank after being notified
            by authorized law enforcement or corrections personnel  if a person provides a dna
            sample which is not adequate for any reason, the person shall provide another dna
            sample for inclusion in the state dna data base and the state dna data bank after
            being notified by authorized law enforcement or corrections personnel  the dna sample may be collected under this chapter but shall not be required if the
               authorized law enforcement or corrections official confirms that a dna sample from
               the person has already been validly collected and provided to the state dna data bank
               and a dna record for the person exists in the state dna data base   (e)  definition   as used in this section, the term ""released"" means any release, parole,
            furlough, work release, prerelease or release in any other manner from a prison, jail,
            juvenile detention facility or any other place of confinement   20180147u3s  section 3   title 44 is amended by adding a section to read     2316 1   collection from persons accepted from other jurisdictions   (a)  conditional acceptance   when a person is accepted into this commonwealth for supervision
            from another jurisdiction under the interstate compact for supervision of adult offenders,
            other reciprocal agreement with a federal, state or county agency, or a provision
            of law, whether or not the person is confined or released, the acceptance shall be
            conditioned on the offender providing a dna sample under this chapter and fingerprints
            if the offender has a past or present federal, state or military court conviction
            or adjudication that is equivalent to a felony sex offense or other specified offense
            as determined by the pennsylvania board of probation and parole  additional dna samples
            may be collected but shall not be required if the supervising agency or place of confinement
            confirms that a dna sample is currently on file with the state dna data bank and a
            dna record for the person exists in the state dna data base   (b)  time period     (1)  if the person accepted under subsection (a) is not confined, the dna sample and fingerprints
            required under this chapter shall be provided within five calendar days after the
            person reports to the supervising agent or within five calendar days of notice to
            the person, whichever occurs first  the person shall appear and the dna sample shall
            be collected in accordance with the provisions of this chapter   (2)  if the person accepted under subsection (a) is confined, the person shall provide
            the dna sample and fingerprints required by this chapter within five calendar days
            after the person is received at a place of incarceration or confinement   20180147u4s  section 4   sections 2317 heading, (a) and (b), 2318(a) and (c), 2319 and 2321 of title 44 are
            amended to read     2317   procedures for  withdrawal,  collection and transmission of dna samples   (a)   drawing  collection of dna samples     (1)  each dna sample required to be  drawn  collected pursuant to  section  sections 2316 (relating to dna sample required upon conviction, delinquency adjudication and
            certain ard cases)  from persons who are incarcerated or confined shall be drawn at
            the place of incarceration or confinement as provided for in section 2316  dna samples
            from persons who are not ordered or sentenced to a term of confinement shall be drawn
            at a prison, jail unit, juvenile facility or other facility to be specified by the
            court  only  and 2316 1 (relating to collection from persons accepted from other jurisdictions)
               shall be collected as follows   (i)  dna samples from persons who are incarcerated or confined shall be collected at the
            place of incarceration or confinement as provided in section 2316 or 2316 1   (ii)  dna samples from persons who are not ordered to be or are not currently incarcerated
            or confined shall be collected as provided in section 2316 or 2316 1 or at a prison,
            jail unit, juvenile facility or other facility specified by the court or supervising
            agency   (iii)  for dna blood samples, only those individuals qualified to draw dna blood samples in a medically approved manner shall draw a dna blood sample to be submitted for dna analysis   such sample   (iv)  dna samples and the set of fingerprints provided for in paragraph (2) shall be delivered to the
            state police within 48 hours of  drawing  collecting the sample   (2)  in addition to the dna sample, a full set of fingerprints shall be taken from the
            person from whom the dna sample is being  drawn  collected for the exclusive purpose of verifying the identity of such person   (b)  limitation on liability   persons authorized to  draw  collect dna samples under this section shall not be criminally liable for withdrawing a dna
            sample and transmitting test results pursuant to this chapter if they perform these
            activities in good faith and shall not be civilly liable for such activities when
            the person acted in a reasonable manner according to generally accepted medical and
            other professional practices            2318   procedures for conduct, disposition and use of dna analysis   (a)  procedures     (1) the state police shall  prescribe  promulgate, as necessary, rules, regulations and guidelines to implement this chapter, including procedures to be used in the collection, submission, identification, analysis, storage
            and disposition of dna samples and  typing results of  forensic dna profiles and records from dna samples submitted under the former dna act, former provisions of 42 pa c s  ch  47 (relating to dna data and testing) or this chapter   (2) the  dna sample typing  results of forensic dna testing shall be securely stored in the state dna data base, and records of testing shall
            be retained on file with the state police consistent with the procedures established
            by the fbi    quality assurance standards for forensic dna testing laboratories and dna data basing
               laboratories and codis policies and procedures   (3) these procedures shall also include quality assurance guidelines  to ensure that dna
            identification records meet standards for  for samples and forensic dna profiles and records from accredited forensic dna laboratories which submit dna records to the state dna data base   (4)  the rules, regulations and guidelines shall address the following   (i)  verification of accreditation   (ii)  compliance with fbi quality assurance standards, including continuing education requirements
            for the personnel of forensics dna testing laboratories          (c)  use of tests     (1) except as otherwise provided in section 2319(c) (relating to dna data base exchange),
            the tests to be performed on each dna sample shall be used only for law enforcement
            identification purposes or to assist in the recovery or identification of human remains
            from disasters or for other humanitarian identification purposes, including identification
            of missing persons   (2)  a dna sample or dna record acquired under this chapter may not be used for human behavioral
            genetic research or for non law enforcement or nonhumanitarian identification purposes            2319   dna data base exchange   (a)  receipt of dna samples by state police   it shall be the duty of the state police
            to  receive     (1)  receive and store dna samples,  to store,  to perform  analysis  forensic dna testing or to contract for  dna typing analysis  testing with  a qualified  an accredited forensic dna laboratory that meets the  guidelines  rules, regulations and guidelines under section 2318 (relating to procedures for conduct,
               disposition and use of dna analysis) as established by the state police , to classify and to file the dna record of identification
            characteristic profiles of     (2)  store forensic dna records from dna samples submitted under the former dna act, former provisions of 42 pa c s  ch  47 (relating to dna data and testing) or this chapter and to make
